AMC,Code,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
SBI Funds Management Private Limited,140394,SBI Dual Advantage Fund - Series XVIII,Close Ended,Income,SBI Dual Advantage Fund - Series XVIII - Regular Plan - Growth,Rs. 5000/- and in multiples of Re. 1/- thereafter,07-Dec-2016,21-Dec-2016,INF200KA1LI0
SBI Funds Management Private Limited,140395,SBI Dual Advantage Fund - Series XVIII,Close Ended,Income,SBI Dual Advantage Fund - Series XVIII - Regular Plan - Dividend Payout,Rs. 5000/- and in multiples of Re. 1/- thereafter,07-Dec-2016,21-Dec-2016,INF200KA1LJ8
SBI Funds Management Private Limited,140396,SBI Dual Advantage Fund - Series XVIII,Close Ended,Income,SBI Dual Advantage Fund - Series XVIII - Direct Plan - Growth,Rs. 5000/- and in multiples of Re. 1/- thereafter,07-Dec-2016,21-Dec-2016,INF200KA1LK6
Axis Asset Management Company Ltd.,140397,Axis Emerging Opportunities Fund - Series 1 (1400 Days),Close Ended,Growth,Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Direct Plan - Dividend Option,Rs. 5000 and in multiples of Re. 10/- thereafter,09-Dec-2016,23-Dec-2016,INF846K01YK5
Axis Asset Management Company Ltd.,140398,Axis Emerging Opportunities Fund - Series 1 (1400 Days),Close Ended,Growth,Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Direct Plan - Growth Option,Rs. 5000 and in multiples of Re. 10/- thereafter,09-Dec-2016,23-Dec-2016,INF846K01YJ7
Axis Asset Management Company Ltd.,140399,Axis Emerging Opportunities Fund - Series 1 (1400 Days),Close Ended,Growth,Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Regular Plan - Dividend Option,Rs. 5000 and in multiples of Re. 10/- thereafter,09-Dec-2016,23-Dec-2016,INF846K01YM1
Axis Asset Management Company Ltd.,140400,Axis Emerging Opportunities Fund - Series 1 (1400 Days),Close Ended,Growth,Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Regular Plan - Growth Option,Rs. 5000 and in multiples of Re. 10/- thereafter,09-Dec-2016,23-Dec-2016,INF846K01YL3
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140401,HDFC FMP 1240D December 2016 (1),Close Ended,Income,HDFC FMP 1240D December 2016 (1) - Direct Option - Dividend Option,5000,07-Dec-2016,21-Dec-2016,
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140402,HDFC FMP 1240D December 2016 (1),Close Ended,Income,HDFC FMP 1240D December 2016 (1) - Direct Option - Growth Option,5000,07-Dec-2016,21-Dec-2016,
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140403,HDFC FMP 1240D December 2016 (1),Close Ended,Income,HDFC FMP 1240D December 2016 (1) - Regular Option - Growth Option,5000,07-Dec-2016,21-Dec-2016,
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140404,HDFC FMP 1240D December 2016 (1),Close Ended,Income,HDFC FMP 1240D December 2016 (1) - Regular Option - Quarterly Dividend Option,5000,07-Dec-2016,21-Dec-2016,
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140405,HDFC FMP 1240D December 2016 (1),Close Ended,Income,HDFC FMP 1240D December 2016 (1) - Direct Option - Quarterly Dividend Option,5000,07-Dec-2016,21-Dec-2016,
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140406,HDFC FMP 1240D December 2016 (1),Close Ended,Income,HDFC FMP 1240D December 2016 (1) - Regular Option - Dividend Option,5000,07-Dec-2016,21-Dec-2016,
Nippon Life India Asset Management Limited,140407,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Growth Option,Rs. 5000/- per option and in multiples of Re. 1,19-Dec-2016,,INF204KB1GF1
Nippon Life India Asset Management Limited,140408,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Direct Plan - Growth Option,Rs. 5000/- per option and in multiples of Re. 1,19-Dec-2016,,INF204KB1GD6
Nippon Life India Asset Management Limited,140409,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Dividend Payout Option,Rs. 5000/- per option and in multiples of Re. 1,19-Dec-2016,,INF204KB1GE4
Nippon Life India Asset Management Limited,140410,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Direct Plan - Dividend Payout Option,Rs. 5000/- per option and in multiples of Re. 1,19-Dec-2016,,INF204KB1GC8
UTI Asset Management Company Ltd,140421,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Quarterly Div Option,Rs 5000,09-Dec-2016,,INF789FC1GS3
UTI Asset Management Company Ltd,140423,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Maturity Div Option,Rs 5000,09-Dec-2016,,INF789FC1GY1
UTI Asset Management Company Ltd,140424,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Annual Div Option,Rs 5000,09-Dec-2016,,INF789FC1GX3
UTI Asset Management Company Ltd,140415,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Annual Div Option,Rs 5000,09-Dec-2016,,INF789FC1GT1
UTI Asset Management Company Ltd,140416,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days) - Regular Plan - Quarterly Div Option,Rs 5000,09-Dec-2016,,INF789FC1GW5
UTI Asset Management Company Ltd,140417,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Maturity Div Option,Rs 5000,09-Dec-2016,,INF789FC1HA9
UTI Asset Management Company Ltd,140418,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Flexi Div Option,Rs 5000,09-Dec-2016,,INF789FC1GV7
UTI Asset Management Company Ltd,140419,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Direct Plan - Growth Option,Rs 5000,09-Dec-2016,,INF789FC1GZ8
UTI Asset Management Company Ltd,140420,UTI - FTIF Series XXV-Plan-XII (1198 Days),Close Ended,Income,UTI FTIF Series XXV-XII (1198 Days)- Regular Plan - Growth Option,Rs 5000,09-Dec-2016,,INF789FC1HB7
Nippon Life India Asset Management Limited,140425,Nippon India Fixed Horizon Fund XXXII- Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund XXXII- Series 5- Dividend Payout Option,Rs 5000 and in multiples of Re. 1 thereafter,21-Dec-2016,,INF204KB1GH7
Nippon Life India Asset Management Limited,140426,Nippon India Fixed Horizon Fund XXXII- Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund XXXII- Series 5- Direct Plan-Growth Option,Rs 5000 and in multiples of Re. 1 thereafter,21-Dec-2016,,INF204KB1GI5
Nippon Life India Asset Management Limited,140427,Nippon India Fixed Horizon Fund XXXII- Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund XXXII- Series 5- Growth Option,Rs 5000 and in multiples of Re. 1 thereafter,21-Dec-2016,,INF204KB1GG9
Nippon Life India Asset Management Limited,140428,Nippon India Fixed Horizon Fund XXXII- Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund XXXII- Series 5- Direct Plan-Dividend Payout Option,Rs 5000 and in multiples of Re. 1 thereafter,21-Dec-2016,,INF204KB1GJ3
Nippon Life India Asset Management Limited,140429,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Growth Option,Rs. 5000/- per option and in multiples of Re. 1,23-Dec-2016,,INF204KB1GN5
Nippon Life India Asset Management Limited,140430,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Dividend Payout Option,Rs. 5000/- per option and in multiples of Re. 1,23-Dec-2016,,INF204KB1GM7
Nippon Life India Asset Management Limited,140431,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Direct Plan-Growth Option,Rs. 5000/- per option and in multiples of Re. 1,23-Dec-2016,,INF204KB1GL9
Nippon Life India Asset Management Limited,140432,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Direct Plan-Dividend Payout Option,Rs. 5000/- per option and in multiples of Re. 1,23-Dec-2016,,INF204KB1GK1
ICICI Prudential Asset Management Company Limited,140433,ICICI Prudential Value Fund - Series 10,Close Ended,Growth,ICICI Prudential Value Fund - Series 10 - Direct Plan - Cumulative Option,5000,21-Dec-2016,,INF109KB1M03
ICICI Prudential Asset Management Company Limited,140434,ICICI Prudential Value Fund - Series 10,Close Ended,Growth,ICICI Prudential Value Fund - Series 10 - Dividend Option,5000,21-Dec-2016,,INF109KB1L95
ICICI Prudential Asset Management Company Limited,140435,ICICI Prudential Value Fund - Series 10,Close Ended,Growth,ICICI Prudential Value Fund - Series 10 - Cumulative Option,5000,21-Dec-2016,,INF109KB1L87
ICICI Prudential Asset Management Company Limited,140436,ICICI Prudential Value Fund - Series 10,Close Ended,Growth,ICICI Prudential Value Fund - Series 10 - Direct Plan - Dividend Option,5000,21-Dec-2016,,INF109KB1M11
Nippon Life India Asset Management Limited,140438,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Direct Plan - Growth Option,Rs. 5000/- per option and in multiples of Re. 1,03-Jan-2017,,INF204KB1GP0
Nippon Life India Asset Management Limited,140439,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Direct Plan- Dividend Payout Option,Rs. 5000/- per option and in multiples of Re. 1,03-Jan-2017,,INF204KB1GO3
Nippon Life India Asset Management Limited,140440,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Growth Option,Rs. 5000/- per option and in multiples of Re. 1,03-Jan-2017,,INF204KB1GR6
Nippon Life India Asset Management Limited,140441,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Close Ended,Income,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Dividend Payout Option,Rs. 5000/- per option and in multiples of Re. 1,03-Jan-2017,,INF204KB1GQ8
Mahindra Manulife Investment Management Pvt Ltd (Formerly Mahindra Asset Management Company Pvt Ltd),140442,Mahindra Manulife Equity Savings Dhan Sanchay Yojana,Open Ended,Hybrid Scheme - Equity Savings,Mahindra Manulife Equity Savings Dhan Sanchay Yojana -Direct Plan -Dividend,Rs 1000/- and in multiples of Re 1/- thereafter.,10-Jan-2017,,INF174V01192INF174V01200
Mahindra Manulife Investment Management Pvt Ltd (Formerly Mahindra Asset Management Company Pvt Ltd),140444,Mahindra Manulife Equity Savings Dhan Sanchay Yojana,Open Ended,Hybrid Scheme - Equity Savings,Mahindra Manulife Equity Savings Dhan Sanchay Yojana -Direct Plan -Growth,Rs 1000/- and in multiples of Re 1/- thereafter.,10-Jan-2017,,INF174V01184
Mahindra Manulife Investment Management Pvt Ltd (Formerly Mahindra Asset Management Company Pvt Ltd),140446,Mahindra Manulife Equity Savings Dhan Sanchay Yojana,Open Ended,Hybrid Scheme - Equity Savings,Mahindra Manulife Equity Savings Dhan Sanchay Yojana -Regular Plan -Dividend,Rs 1000/- and in multiples of Re 1/- thereafter.,10-Jan-2017,,INF174V01168INF174V01176
Mahindra Manulife Investment Management Pvt Ltd (Formerly Mahindra Asset Management Company Pvt Ltd),140447,Mahindra Manulife Equity Savings Dhan Sanchay Yojana,Open Ended,Hybrid Scheme - Equity Savings,Mahindra Manulife Equity Savings Dhan Sanchay Yojana -Regular Plan -Growth,Rs 1000/- and in multiples of Re 1/- thereafter.,10-Jan-2017,,INF174V01150
Sundaram Asset Management Company Limited,140448,Sundaram Smart Nifty 100 Equal Weight Fund,Open Ended,Other Scheme - Index Funds,Sundaram Smart Nifty 100 Equal Weight Fund - Direct Plan - Dividend Payout,5000,26-Dec-2016,,INF903JA1674
Sundaram Asset Management Company Limited,140449,Sundaram Smart Nifty 100 Equal Weight Fund,Open Ended,Other Scheme - Index Funds,Sundaram Smart Nifty 100 Equal Weight Fund - Direct Plan - Dividend Reinvestment,5000,26-Dec-2016,,INF903JA1682
Sundaram Asset Management Company Limited,140450,Sundaram Smart Nifty 100 Equal Weight Fund,Open Ended,Other Scheme - Index Funds,Sundaram Smart Nifty 100 Equal Weight Fund - Regular Plan - Dividend Reinvestment,5000,26-Dec-2016,,INF903JA1658
Sundaram Asset Management Company Limited,140451,Sundaram Smart Nifty 100 Equal Weight Fund,Open Ended,Other Scheme - Index Funds,Sundaram Smart Nifty 100 Equal Weight Fund - Regular Plan - Dividend Payout,5000,26-Dec-2016,,INF903JA1641
Sundaram Asset Management Company Limited,140452,Sundaram Smart Nifty 100 Equal Weight Fund,Open Ended,Other Scheme - Index Funds,Sundaram Smart Nifty 100 Equal Weight Fund - Regular Plan - Growth,5000,26-Dec-2016,,INF903JA1633
Sundaram Asset Management Company Limited,140453,Sundaram Smart Nifty 100 Equal Weight Fund,Open Ended,Other Scheme - Index Funds,Sundaram Smart Nifty 100 Equal Weight Fund - Direct Plan - Growth,5000,26-Dec-2016,,INF903JA1666
UTI Asset Management Company Ltd,140454,UTI - Long Term Advantage Fund Series V,Close Ended,ELSS,UTI Long Term Advantage Fund Series V - Direct Plan - Growth Option,Rs 500 and in multiple of Rs 500,22-Dec-2016,,INF789FC1HT9
UTI Asset Management Company Ltd,140455,UTI - Long Term Advantage Fund Series V,Close Ended,ELSS,UTI Long Term Advantage Fund Series V - Regular Plan - Growth Option,Rs 500 and in multiple of Rs 500,22-Dec-2016,,INF789FC1HR3
UTI Asset Management Company Ltd,140456,UTI - Long Term Advantage Fund Series V,Close Ended,ELSS,UTI Long Term Advantage Fund Series V - Regular Plan - Dividend Option,Rs 500 and in multiple of Rs 500,22-Dec-2016,,INF789FC1HQ5
UTI Asset Management Company Ltd,140457,UTI - Long Term Advantage Fund Series V,Close Ended,ELSS,UTI Long Term Advantage Fund Series V - Direct Plan - Dividend Option,Rs 500 and in multiple of Rs 500,22-Dec-2016,,INF789FC1HS1
IDBI Asset Management Limited,140458,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund Dividend Direct,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JH4INF397L01JI2
IDBI Asset Management Limited,140459,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund Dividend Regular,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JL6INF397L01JM4
IDBI Asset Management Limited,140460,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund Growth Regular,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JO0
IDBI Asset Management Limited,140461,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund Growth Direct,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JK8
UTI Asset Management Company Ltd,140470,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Quarterly Div Option,Rs 5000,27-Dec-2016,,INF789FC1HG6
UTI Asset Management Company Ltd,140471,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Annual Div Option,Rs 5000,27-Dec-2016,,INF789FC1HH4
UTI Asset Management Company Ltd,140472,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Quarterly Div Option,Rs 5000,27-Dec-2016,,INF789FC1HK8
UTI Asset Management Company Ltd,140473,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Flexi Div Option,Rs 5000,27-Dec-2016,,INF789FC1HJ0
UTI Asset Management Company Ltd,140474,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Maturity Div Option,Rs 5000,27-Dec-2016,,INF789FC1HM4
UTI Asset Management Company Ltd,140475,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Growth Option,Rs 5000,27-Dec-2016,,INF789FC1HP7
UTI Asset Management Company Ltd,140466,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Growth Option,Rs 5000,27-Dec-2016,,INF789FC1HN2
UTI Asset Management Company Ltd,140467,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Maturity Div Option,Rs 5000,27-Dec-2016,,INF789FC1HO0
UTI Asset Management Company Ltd,140468,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Direct Plan - Flexi Div Option,Rs 5000,27-Dec-2016,,INF789FC1HI2
UTI Asset Management Company Ltd,140469,UTI - FTIF Series XXVI-Plan-I (1182 Days),Close Ended,Income,UTI FTIF Series XXVI-I (1182 Days)- Regular Plan - Annual Div Option,Rs 5000,27-Dec-2016,,INF789FC1HL6
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140476,HDFC FMP 1218D DECEMBER 2016 (1),Close Ended,Income,HDFC FMP 1218 DECEMBER 2016 (1) - Direct Option - Growth Option,5000,28-Dec-2016,11-Jan-2017,INF179KB1ZA3
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140477,HDFC FMP 1218D DECEMBER 2016 (1),Close Ended,Income,HDFC FMP 1218 DECEMBER 2016 (1) - Regular Option - Dividend Option,5000,28-Dec-2016,11-Jan-2017,INF179KB1ZE5
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140478,HDFC FMP 1218D DECEMBER 2016 (1),Close Ended,Income,HDFC FMP 1218 DECEMBER 2016 (1) - Direct Option - Quaterly Dividend Option,5000,28-Dec-2016,11-Jan-2017,INF179KB1ZC9
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140479,HDFC FMP 1218D DECEMBER 2016 (1),Close Ended,Income,HDFC FMP 1218 DECEMBER 2016 (1) - Regular Option - Quaterly Dividend Option,5000,28-Dec-2016,11-Jan-2017,INF179KB1ZF2
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140480,HDFC FMP 1218D DECEMBER 2016 (1),Close Ended,Income,HDFC FMP 1218 DECEMBER 2016 (1) - Direct Option - Dividend Option,5000,28-Dec-2016,11-Jan-2017,INF179KB1ZB1
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),140481,HDFC FMP 1218D DECEMBER 2016 (1),Close Ended,Income,HDFC FMP 1218 DECEMBER 2016 (1) - Regular Option - Growth Option,5000,28-Dec-2016,11-Jan-2017,INF179KB1ZD7
SBI Funds Management Private Limited,140486,SBI Long Term Advantage Fund - Series IV,Close Ended,ELSS,SBI Long Term Advantage Fund - Series IV - Direct Plan - Dividend Payout,Rs. 500/- and in multiples of Rs. 500,30-Dec-2016,29-Mar-2017,INF200KA1LT7
SBI Funds Management Private Limited,140487,SBI Long Term Advantage Fund - Series IV,Close Ended,ELSS,SBI Long Term Advantage Fund - Series IV - Direct Plan - Growth,Rs. 500/- and in multiples of Rs. 500,30-Dec-2016,29-Mar-2017,INF200KA1LS9
SBI Funds Management Private Limited,140488,SBI Long Term Advantage Fund - Series IV,Close Ended,ELSS,SBI Long Term Advantage Fund - Series IV - Regular Plan - Growth,Rs. 500/- and in multiples of Rs. 500,30-Dec-2016,29-Mar-2017,INF200KA1LQ3
SBI Funds Management Private Limited,140489,SBI Long Term Advantage Fund - Series IV,Close Ended,ELSS,SBI Long Term Advantage Fund - Series IV - Regular Plan - Dividend Payout,Rs. 500/- and in multiples of Rs. 500,30-Dec-2016,29-Mar-2017,INF200KA1LR1
ICICI Prudential Asset Management Company Limited,140500,ICICI Prudential Value Fund - Series 11,Close Ended,Growth,ICICI Prudential Value Fund - Series 11 - Cumulative Option,5000,10-Jan-2017,,INF109KB1M60
